"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6445","Authorization token was received when valid credentials was sent","","2026-08-04","passed","2026-08-04","","api.auth.UserApiTest","api.auth.UserApiTest","shouldReturnAuthorizationTokenWhenValidCredentials"
"","39808","Transfer is not processed when manual review is required [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldNotProcessTransferWhenManualReviewIsRequired"
"","2634","User deletion is rejected when the url param is null","","2026-08-04","passed","2026-08-04","","api.admin.DeleteUserTest","api.admin.DeleteUserTest","shouldRejectUserDeletionWhenUrlParamIsNull"
"","14876","Transfer is not processed when additional verification is required [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldNotProcessTransferWhenVerificationIsRequired"
"","7678","Profile name update is rejected when the new name is invalid [2]  ","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","20395","Transfer between own accounts is rejected when balance is insufficient [3] 10000.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferBetweenOwnAccountsWhenBalanceIsInsufficient"
"","10822","Deposit succeeds when amount is within the allowed range [3] 5000.0","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldDepositMoneyWhenAmountIsWithinAllowedRange"
"","2409","User creation is rejected when the request has invalid param 3: username below minimum length","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsInvalid"
"","7573","Profile name update is rejected when the new name is invalid [8] 54 14","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","21930","Transfer to another user's account succeeds when balance is sufficient [3] 10000.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldTransferMoneyToAnotherUserWhenBalanceIsSufficient"
"","10046","Profile name update is rejected when the new name is invalid [6] nQxGh ","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","2735","User creation is rejected when the request has invalid param 6: password has invalid format","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsInvalid"
"","22007","Deposit to another user's account is rejected","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldRejectDepositToAnotherUsersAccount"
"","11078","Transfer is rejected when amount is zero or negative [1] -0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferWhenAmountIsNotPositive"
"","12022","Deposit is rejected when requested by an administrator","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldRejectDepositWhenRequestedByAdmin"
"","5148","User creation is rejected when requested by a regular user","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestedByRegularUser"
"","12711","Deposit is rejected when amount exceeds the maximum limit","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldRejectDepositWhenAmountExceedsMaximumLimit"
"","43329","Transfer between own accounts is rejected when balance is insufficient [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferBetweenOwnAccountsWhenBalanceIsInsufficient"
"","8864","User delete is rejected when user is not exist","","2026-08-04","passed","2026-08-04","","api.admin.DeleteUserTest","api.admin.DeleteUserTest","shouldRejectUserDeletionWhenUserIsNotExist"
"","5569","User deletion is rejected when requested by a regular user","","2026-08-04","passed","2026-08-04","","api.admin.DeleteUserTest","api.admin.DeleteUserTest","shouldRejectUserDeletionWhenRequestedByRegularUser"
"","10855","Transfer is rejected when amount is zero or negative [2] 0.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferWhenAmountIsNotPositive"
"","2914","Transfer is processed when fraud check is approved [3] 10000.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldProcessTransferWhenFraudCheckIsApproved"
"","538","User creation is rejected when request without auth","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestWithoutAuth"
"","12319","Transfer is not processed when additional verification is required [2] 9999.99","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldNotProcessTransferWhenVerificationIsRequired"
"","8079","Profile name is updated when the new name is valid","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldUpdateProfileNameWhenNameIsValid"
"","5741","Deposit request is rejected when auth header is empty","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldRejectUnauthorisedDepositRequest"
"","8780","Profile name update is rejected when the new name is invalid [3]    ","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","12952","User transfers money to another own account when balance is sufficient [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldTransferMoneyToAnotherOwnAccountWhenBalanceIsSufficient"
"","4805","Transfer request is rejected when auth header is empty","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectUnauthorisedDepositRequest"
"","6769","Profile name update is rejected when the new name is invalid [5] NOeNS","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","30888","Deposit is rejected when account does not exist","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldRejectDepositWhenAccountDoesNotExist"
"","27494","Transfer to another user is rejected when balance is insufficient [3] 10000.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferToAnotherUserWhenBalanceIsInsufficient"
"","14822","User transfers money to another own account when balance is sufficient [3] 10000.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldTransferMoneyToAnotherOwnAccountWhenBalanceIsSufficient"
"","11747","User transfers money to another own account when balance is sufficient [2] 9999.99","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldTransferMoneyToAnotherOwnAccountWhenBalanceIsSufficient"
"","5867","Transfer with fraud check request is rejected when auth header is empty","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldRejectUnauthorisedTransferWithFraudRequest"
"","194","User deletion is rejected when request without auth","","2026-08-04","passed","2026-08-04","","api.admin.DeleteUserTest","api.admin.DeleteUserTest","shouldRejectUserDeletionWhenRequestWithoutAuth"
"","24799","Transfer to another user's account succeeds when balance is sufficient [2] 9999.99","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldTransferMoneyToAnotherUserWhenBalanceIsSufficient"
"","12407","Deposit succeeds when amount is within the allowed range [2] 4999.99","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldDepositMoneyWhenAmountIsWithinAllowedRange"
"","15450","Transfer is not processed when manual review is required [2] 9999.99","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldNotProcessTransferWhenManualReviewIsRequired"
"","2210","User creation is rejected when the request has invalid param 4: username above the maximum length","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsInvalid"
"","10819","Transfer is rejected when amount exceeds the maximum limit","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferWhenAmountExceedsMaximumLimit"
"","10986","Admin delete existed user","","2026-08-04","passed","2026-08-04","","api.admin.DeleteUserTest","api.admin.DeleteUserTest","shouldDeleteUserWhenItExists"
"","17712","User cannot transfer money when recipient name does not match and see failure alert","","2026-08-04","passed","2026-08-04","","ui.transactions.TransferMoneyUiTest","ui.transactions.TransferMoneyUiTest","shouldRejectTransferWhenRecipientNameDoesNotMatch"
"","4796","Authorization header is empty when request is empty","","2026-08-04","passed","2026-08-04","","api.auth.UserApiTest","api.auth.UserApiTest","shouldNotReturnAuthorizationHeaderWhenRequestIsEmpty"
"","8879","Profile name update is rejected when the new name is invalid [7] sequkwfdpvqa wmb6","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","2690","Admin creates a user when the request is valid","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldCreateUserWhenRequestIsValid"
"","53159","User can transfer money between own accounts and see successful alert","","2026-08-04","passed","2026-08-04","","ui.transactions.TransferMoneyUiTest","ui.transactions.TransferMoneyUiTest","shouldTransferMoneyBetweenOwnAccounts"
"","1965","User creation is rejected when the request has invalid param 1: empty username","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsInvalid"
"","7745","Profile name update is rejected when the new name is invalid [4] BJALG 94316","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","20176","Transfer between own accounts is rejected when balance is insufficient [2] 9999.99","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferBetweenOwnAccountsWhenBalanceIsInsufficient"
"","1614","User creation is rejected when the request has invalid param 7: password below minimum length","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsInvalid"
"","32700","Transfer to another user is rejected when balance is insufficient [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferToAnotherUserWhenBalanceIsInsufficient"
"","23031","Transfer to another user's account succeeds when balance is sufficient [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldTransferMoneyToAnotherUserWhenBalanceIsSufficient"
"","14608","Deposit succeeds when amount is within the allowed range [1] 0.1","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldDepositMoneyWhenAmountIsWithinAllowedRange"
"","10927","Transfer is rejected when receiver account does not exist","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyApiTest","api.transactions.TransferMoneyApiTest","shouldRejectTransferWhenReceiverAccountDoesNotExist"
"","3901","User creation is rejected when the request has invalid param 2: username has invalid format","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsInvalid"
"","1599","User creation is rejected when the request is empty","","2026-08-04","passed","2026-08-04","","api.admin.CreateUserTest","api.admin.CreateUserTest","shouldRejectUserCreationWhenRequestIsEmpty"
"","41096","User can deposit money into own account and see success alert","","2026-08-04","passed","2026-08-04","","ui.transactions.MakeDepositUiTest","ui.transactions.MakeDepositUiTest","shouldDepositMoneyIntoOwnAccount"
"","20515","User cannot transfer money without confirming the transfer and see failure alert","","2026-08-04","passed","2026-08-04","","ui.transactions.TransferMoneyUiTest","ui.transactions.TransferMoneyUiTest","shouldRejectTransferWithoutConfirmation"
"","14211","Transfer is processed when fraud check is approved [1] 0.01","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldProcessTransferWhenFraudCheckIsApproved"
"","24759","User name is updated when a valid name is submitted","","2026-08-04","passed","2026-08-04","","ui.ChangeUserProfileUiTest","ui.ChangeUserProfileUiTest","shouldUpdateUserNameWhenNewNameIsValid"
"","10116","Deposit is rejected when amount is zero or negative [1] -0.01","","2026-08-04","passed","2026-08-04","","api.transactions.MakeDepositApiTest","api.transactions.MakeDepositApiTest","shouldRejectDepositWhenAmountIsNotPositive"
"","11272","Profile name update is rejected when the new name is invalid [1] ","","2026-08-04","passed","2026-08-04","","api.ChangeUserProfileApiTest","api.ChangeUserProfileApiTest","shouldRejectProfileNameUpdateWhenNameIsInvalid"
"","11592","Transfer is not processed when additional verification is required [3] 10000.0","","2026-08-04","passed","2026-08-04","","api.transactions.TransferMoneyWithFraudApiTest","api.transactions.TransferMoneyWithFraudApiTest","shouldNotProcessTransferWhenVerificationIsRequired"
"","43808","User name is not updated when an invalid name is submitted","","2026-08-04","passed","2026-08-04","","ui.ChangeUserProfileUiTest","ui.ChangeUserProfileUiTest","shouldNotUpdateUserNameWhenNewNameIsInvalid"
